year,movie,imdb_rating,imdb_votes,imdb_matched_title
2024,Kahan Shuru Kahan Khatam,6.2,3926,Kahan Shuru Kahan Khatam
2024,Kakuda,5.3,6510,Kakuda
2024,Kartam Bhugtam,6.2,212,Kartam Bhugtam
2024,Khel Khel Mein,6.5,28454,Khel Khel Mein
2024,Khwaabon Ka Jhamela,5.4,126,Khwaabon Ka Jhamela
2024,Kill,7.4,46675,Kill
2024,Kisko Tha Pata,6.7,64,Kisko Tha Pata
2024,Kooki,5.8,295,Kooki
2024,Kuch Khattaa Ho Jaay,5.0,4973,Kuch Khattaa Ho Jaay
2024,Laapataa Ladies,8.3,60209,Lost Ladies
2024,Lantrani,5.1,488,Lantrani
2024,Love Sex Aur Dhokha 2,,,
2024,"Love, Sitara",5.2,334,"Love, Sitara"
2024,Luv Ki Arrange Marriage,4.4,5873,Luv Ki Arrange Marriage
2024,Luv You Shankar,5.7,49,Luv You Shankar
2024,Madgaon Express,7.0,42705,Madgaon Express
2024,Maharaj,6.5,15855,Maharaj
2024,Maidaan,7.9,23502,Maidaan
2024,Main Atal Hoon,6.9,6477,Main Atal Hoon
2024,Main Ladega,9.2,231,Main Ladega
2024,Main Paapi Hoon,,,
2024,Malhar,6.4,19,Malhar
2024,Manihar,,,
2024,Merry Christmas,6.9,30580,Merry Christmas
2024,Mirg,5.9,43,Mirg
2024,Mr. & Mrs. Mahi,5.9,16289,Mr. & Mrs. Mahi
2024,Munjya,6.3,28745,Munjya
2024,Murder Mubarak,5.8,51498,Murder Mubarak
2024,Naam,,,
2024,Nasha Jurm Aur Gangsters,6.2,2763,Nasha Jurm Aur Gangsters
2024,Navras Katha Collage,7.8,26,Navras Katha Collage
2024,Operation Valentine,5.3,2060,Operation Valentine
2024,OutHouse,6.9,73,OutHouse
2024,Pad Gaye Pange,5.8,221,Pad Gaye Pange
2024,Patna Shuklla,,,
2024,Phir Aayi Hasseen Dillruba,5.8,7464,Phir Aayi Hasseen Dillruba
2024,Phooli,7.4,16,Phooli
2024,Pride,8.2,15,Pride
2024,Pushtaini,8.2,86,Pushtaini
2024,Rautu Ka Raaz,6.3,2102,Rautu Ka Raaz
2024,Ruslaan,3.3,1299,Ruslaan
2024,Sarfira,6.9,14100,Sarfira
2024,Savi,5.9,36965,Savi
2024,Sector 36,7.1,26992,Sector 36
2024,Shaitaan,6.5,56367,Shaitaan
2024,Sharmajee Ki Beti,5.9,5207,Sharmajee Ki Beti
2024,Sikandar Ka Muqaddar,6.0,26395,Sikandar Ka Muqaddar
2024,Silence 2: The Night Owl Bar Shootout,6.2,2025,Silence 2: The Night Owl Bar Shootout
2024,Singham Again,4.3,76235,Singham Again
2024,Srikanth,7.4,14634,Srikanth
2024,Stree 2,6.9,46796,Stree 2
2024,Swatantrya Veer Savarkar,7.7,18212,Swatantrya Veer Savarkar
2024,Tauba Tera Jalwa,5.1,19,Tauba Tera Jalwa
2024,Tera Kya Hoga Lovely,6.4,556,Tera Kya Hoga Lovely
2024,Teri Baaton Mein Aisa Uljha Jiya,6.2,55736,Teri Baaton Mein Aisa Uljha Jiya
2024,The Buckingham Murders,5.9,11223,The Buckingham Murders
2024,The Legacy of Jineshwar,,,
2024,The Miranda Brothers,4.4,206,The Miranda Brothers
2024,The Sabarmati Report,6.4,25586,The Sabarmati Report
2024,The Signature,6.7,587,The Signature
2024,Tikdam,7.7,516,Tikdam
2024,Tipppsy,7.9,38,Tipppsy
2024,Ulajh,5.9,25615,Ulajh
2024,Vanvaas,6.6,1658,Vanvaas
2024,Vedaa,6.0,4970,Vedaa
2024,Vicky Vidya Ka Woh Wala Video,5.2,12105,Vicky Vidya Ka Woh Wala Video
2024,Vijay 69,6.1,1304,Vijay 69
2024,Visfot,5.7,1280,Visfot
2024,Wild Wild Punjab,6.2,17711,Wild Wild Punjab
2024,Woh Bhi Din The,7.2,635,Woh Bhi Din The
2024,Yodha,5.7,9340,Yodha
2024,Yudhra,4.9,13932,Yudhra
2024,Zero Se Restart,7.0,192,Zero Se Restart
2025,120 Bahadur,7.0,4833,120 Bahadur
2025,2020 Delhi,8.1,582,2020 Delhi
2025,Aabeer Gulaal,4.6,251,Abir Gulaal
2025,Aachari Baa,5.9,315,Aachari Baa
2025,Aankhon Ki Gustaakhiyan,5.7,29154,Aankhon ki Gustaakhiyan
2025,Aap Jaisa Koi,5.8,5997,Aap Jaisa Koi
2025,Agra,5.5,1624,Agra
2025,Ajey: The Untold Story of a Yogi,5.6,12715,Ajey: The Untold Story of a Yogi
2025,Akshardham: Operation Vajra Shakti,,,
2025,Andaaz 2,3.9,1674,Andaaz 2
2025,Azaad,4.9,6158,Azaad
2025,Baaghi 4,2.5,9419,Baaghi 4
2025,Badass Ravi Kumar,6.4,11942,Badass Ravikumar
2025,Baida,4.5,11047,Baida
2025,Baramulla,7.0,12352,Baramulla
2025,Be Happy,6.4,1704,Be Happy
2025,Bhagwat: Chapter One – Raakshas,6.9,10288,Bhagwat Chapter One: Raakshas
2025,Bhool Chuk Maaf,5.8,25969,Bhool Chuk Maaf
2025,Bobby Aur Rishi Ki Love Story,3.8,80,Bobby Aur Rishi Ki Love Story
2025,Chhaava,7.3,44329,Chhaava
2025,Chhorii 2,4.6,1625,Chhorii 2
2025,Chidiya,,,
2025,Controll,6.8,6281,Controll
2025,Costao,6.3,1192,Costao
2025,Crazxy,6.6,18019,Crazxy
2025,De De Pyaar De 2,6.2,13756,De De Pyaar De 2
2025,Detective Sherdil,5.1,5577,Detective Sherdil
2025,Deva,6.6,29995,Deva
2025,Dhadak 2,6.8,20428,Dhadak 2
2025,Dhoom Dhaam,6.4,8788,Dhoom Dhaam
2025,Dhurandhar,8.3,140800,Dhurandhar
2025,Dil Dosti Aur Dogs,5.8,275,Dil Dosti Aur Dogs
2025,Durlabh Prasad Ki Dusri Shadi,4.6,764,Durlabh Prasad Ki Dusri Shadi
2025,Ek Chatur Naar,6.0,7528,Ek Chatur Naar
2025,Ek Deewane Ki Deewaniyat,4.6,3725,Ek Deewane Ki Deewaniyat
2025,Emergency,5.2,11996,Emergency
2025,Fateh,6.1,20474,Fateh
2025,Ghich Pich,8.1,2149,Ghich Pich
2025,Greater Kalesh,5.0,657,Greater Kalesh
2025,Ground Zero,6.6,7101,Ground Zero
2025,Gustaakh Ishq,7.1,3822,Gustaakh Ishq
2025,Haq,7.8,16211,Haq
2025,Heer Express,5.3,9178,Heer Express
2025,Hisaab Barabar,5.8,2171,Hisaab Barabar
2025,Homebound,7.9,13579,Homebound
2025,Housefull 5,3.3,18694,Housefull 5
2025,Humans in the Loop,7.3,558,Humans in the Loop
2025,Inn Galiyon Mein,8.7,641,Inn Galiyon Mein
2025,Inspector Zende,5.8,3216,Inspector Zende
2025,Interrogation,7.0,3655,Interrogation
2025,Jaat,6.0,13345,Jaat
2025,Jassi Weds Jassi,7.1,1066,Jassi Weds Jassi
2025,Jatadhara,3.3,1523,Jatadhara
2025,Jewel Thief,5.1,1033,Jewel Thief
2025,Jolly LLB 3,6.4,40907,Jolly LLB 3
2025,Jugnuma: The Fable,6.3,20897,The Fable
2025,Kaal Trighori,5.9,4737,Kaal Trighori
2025,Kaalidhar Laapata,7.6,10175,Kaalidhar Laapata
2025,Kaisi Ye Paheli,8.4,60,Kaisi Ye Paheli
2025,Kapkapiii,5.9,3168,Kapkapiii
2025,Kaushaljis vs Kaushal,6.1,10919,Kaushaljis vs Kaushal
2025,Kesari Chapter 2,,,
2025,Kesari Veer,4.7,5705,Kesari Veer
2025,Kis Kisko Pyaar Karoon 2,4.7,4196,Kis Kisko Pyaar Karoon 2
2025,Logout,7.2,1606,Logout
2025,Lord Curzon Ki Haveli,6.9,8130,Lord Curzon Ki Haveli
2025,Love in Vietnam,8.5,1319,Love in Vietnam
2025,Loveyapa,5.2,2328,Loveyapa
2025,Maa,4.9,18982,Maa
2025,Maalik,5.7,10843,Maalik
2025,Mahavatar Narsimha,8.5,47428,Mahavatar Narsimha
2025,Mannu Kya Karegga,9.0,3132,Mannu Kya Karegga
2025,Mastiii 4,2.3,9300,Mastiii 4
2025,Match Fixing,6.6,743,Match Fixing
2025,Me No Pause Me Play,6.7,1539,Me No Pause Me Play
2025,Mere Husband Ki Biwi,4.2,9627,Mere Husband Ki Biwi
2025,Metro... In Dino,6.6,23097,Metro in Dino
2025,Mission Grey House,4.4,1302,Mission Grey House
2025,Mrs.,6.7,6143,Mrs
2025,Murderbaad,6.4,2806,Murderbaad
2025,My Melbourne,6.2,87,My Melbourne
2025,Nadaaniyan,3.0,16066,Nadaaniyan
2025,Nikita Roy,5.5,32962,Nikita Roy
2025,Nishaanchi,6.7,3102,Nishaanchi
2025,Nishaanchi 2,7.1,1013,Nishaanchi 2
2025,Oye Bhootni Ke,4.1,1781,Oye Bhootni Ke
2025,Param Sundari,5.0,53663,Param Sundari
2025,Phule,8.1,3187,Phule
2025,Pintu Ki Pappi,6.5,702,Pintu Ki Pappi
2025,Pune Highway,7.4,3567,Pune Highway
2025,Raat Akeli Hai: The Bansal Murders,6.6,4861,Raat Akeli Hai: The Bansal Murders
2025,Raid 2,6.6,36242,Raid 2
2025,Rasa,7.6,35,Rasa
2025,Riwaj,5.0,6239,Riwaj
2025,Romeo S3,3.5,139,Romeo S3
2025,Saali Mohabbat,7.0,4305,Saali Mohabbat
2025,Saiyaara,6.3,58943,Saiyaara
2025,Sangee,7.5,1960,Sangee
2025,Sant Tukaram,7.6,182,Sant Tukaram
2025,Sarzameen,3.8,1682,Sarzameen
2025,Shaila,9.3,555,Shaila
2025,Sikandar,3.6,53754,Sikandar
2025,Single Salma,4.7,3092,Single Salma
2025,Sitaare Zameen Par,6.9,33822,Sitaare Zameen Par
2025,Sky Force,6.8,13944,Sky Force
2025,So Long Valley,7.3,3057,So Long Valley
2025,Son of Sardaar 2,4.0,38527,Son of Sardaar 2
2025,Songs of Paradise,7.0,1463,Songs of Paradise
2025,Stolen,5.8,2456,Stolen
2025,Sunny Sanskari Ki Tulsi Kumari,5.1,25428,Sunny Sanskari Ki Tulsi Kumari
2025,Superboys of Malegaon,7.7,8721,Superboys of Malegaon
2025,Sweet Dreams,5.6,361,Sweet Dreams
2025,Tanvi the Great,6.8,11898,Tanvi: The Great
2025,Tehran,5.8,29166,Tehran
2025,Tere Ishk Mein,6.2,31711,Tere Ishk Mein
2025,Thamma,5.8,49285,Thamma
2025,The Bengal Files,6.9,12076,The Bengal Files
2025,The Bhootnii,3.7,11992,The Bhootnii
2025,The Diplomat,7.0,16818,The Diplomat
2025,The Great Shamsuddin Family,7.4,1078,The Great Shamsuddin Family
2025,The Mehta Boys,7.1,3501,The Mehta Boys
2025,The Networker,7.9,16,The Networker
2025,The Rabbit House,4.5,120,The Rabbit House
2025,The Secret of Devkaali,8.6,246,The Secret of Devkaali
2025,The Storyteller,7.3,71,The Storyteller
2025,The Taj Story,5.2,9033,The Taj Story
2025,Tu Meri Main Tera Main Tera Tu Meri,4.0,28122,Tu Meri Main Tera Main Tera Tu Meri
2025,Tu Meri Poori Kahani,8.6,604,Tu Meri Poori Kahani
2025,Tumko Meri Kasam,6.5,880,Tumko Meri Kasam
2025,Udaipur Files,,,
2025,Ufff Yeh Siyapaa,4.4,326,Ufff Yeh Siyapaa
2025,War 2,5.2,33911,War 2
2025,Well Done CA Sahab!,6.9,1267,Well Done C.A. Sahab!
2025,WingMan (The Universal Irony of Love),,,
